sale_id,lead_id,property_id,agent_id,sale_date,sale_price,commission_id,campaign_id
594,1812,907,628,2024-02-04,1500000,594,46
595,1814,908,104,2022-11-10,1500000,595,46
596,1817,909,233,2023-04-06,2000000,596,2
597,1819,910,56,2024-10-22,3000000,597,34
598,1820,912,447,2024-02-25,2000000,598,11
599,1824,914,705,2023-12-19,8000000,599,23
600,1826,916,578,2023-02-05,4500000,600,5
601,1828,918,707,2023-08-05,2000000,601,41
602,1835,919,490,2024-06-25,2200000,602,45
603,1837,920,174,2023-01-22,1500000,603,46
604,1838,922,209,2024-06-19,4500000,604,20
605,1842,925,787,2023-03-19,4500000,605,24
606,1844,926,72,2024-12-26,2000000,606,31
607,1845,927,198,2024-03-02,4500000,607,13
608,1846,928,550,2024-09-23,3000000,608,16
609,1847,930,263,2024-01-22,3000000,609,43
610,1848,931,121,2024-09-24,4500000,610,44
611,1849,934,72,2023-02-19,3000000,611,2
612,1851,938,222,2024-01-26,3000000,612,16
613,1858,939,189,2024-08-23,2200000,613,3
614,1859,940,445,2024-04-23,8000000,614,45
615,1864,941,320,2024-06-19,3000000,615,10
616,1865,942,611,2024-08-22,4500000,616,44
617,1867,943,741,2023-07-02,3000000,617,11
618,1869,945,736,2024-12-06,3000000,618,17
619,1870,947,271,2024-05-27,3000000,619,10
620,1872,949,299,2024-06-30,1500000,620,30
621,1874,950,252,2023-09-26,4500000,621,6
622,1877,952,116,2023-05-09,8000000,622,30
623,1882,954,487,2023-09-25,3000000,623,48
624,1884,955,372,2024-04-01,2000000,624,38
625,1885,957,325,2024-10-30,3000000,625,22
626,1889,959,760,2024-03-21,4500000,626,38
627,1890,960,121,2024-05-01,4500000,627,23
628,1893,962,618,2023-10-10,4500000,628,5
629,1894,963,285,2024-01-08,8000000,629,47
630,1897,966,417,2022-12-19,2200000,630,50
631,1899,967,124,2023-01-09,3000000,631,28
632,1900,970,431,2024-07-11,1500000,632,24
633,1905,972,361,2024-05-15,1500000,633,27
634,1909,976,145,2024-10-21,2000000,634,29
635,1910,977,280,2023-10-05,3000000,635,37
636,1912,978,589,2024-08-05,2000000,636,40
637,1913,979,296,2024-11-11,2000000,637,47
638,1915,980,599,2024-01-18,1500000,638,5
639,1916,981,419,2024-05-14,4500000,639,28
640,1918,982,431,2024-04-26,8000000,640,13
641,1920,984,608,2024-01-24,8000000,641,15
642,1922,985,369,2024-11-18,4500000,642,43
643,1924,986,519,2023-12-25,4500000,643,37
644,1925,987,716,2024-09-14,1500000,644,26
645,1927,989,180,2024-05-17,2200000,645,6
646,1929,990,324,2023-11-27,2200000,646,23
647,1932,991,652,2024-12-27,2200000,647,8
648,1934,993,767,2024-11-25,4500000,648,2
649,1948,994,208,2024-02-12,2200000,649,43
650,1949,995,156,2022-12-08,3000000,650,18
651,1951,996,297,2024-12-10,2000000,651,29
652,1952,998,19,2024-01-21,2000000,652,39
653,1953,999,279,2023-11-27,3000000,653,23
654,1956,1000,633,2024-06-28,4500000,654,39
655,1957,1001,379,2024-08-22,2200000,655,27
656,1958,1002,65,2024-12-15,8000000,656,33
657,1962,1003,763,2022-07-29,3000000,657,34
658,1964,1005,432,2024-02-11,2000000,658,37
659,1966,1007,420,2024-06-23,2200000,659,20
660,1970,1008,311,2024-08-02,1500000,660,8
661,1971,1009,428,2022-05-31,3000000,661,47
662,1973,1010,601,2024-06-10,2200000,662,21
663,1975,1011,28,2023-10-02,2000000,663,8
664,1977,1012,319,2024-05-01,4500000,664,3
665,1983,1014,297,2024-04-10,2000000,665,10
666,1984,1015,610,2024-04-16,8000000,666,1
667,1985,1016,655,2024-09-06,2200000,667,11
668,1994,1017,7,2023-11-21,4500000,668,26
669,2001,1018,120,2023-02-18,3000000,669,13
670,2002,1019,672,2024-12-17,3000000,670,46
671,2006,1020,620,2024-09-16,8000000,671,28
672,2011,1022,33,2024-01-19,8000000,672,20
673,2014,1023,729,2023-09-25,1500000,673,29
674,2016,1026,144,2024-01-08,4500000,674,18
675,2025,1027,606,2022-08-10,2000000,675,48
676,2027,1029,715,2024-01-12,3000000,676,28
677,2029,1033,755,2024-08-28,2200000,677,24
678,2030,1034,32,2024-11-17,4500000,678,11
679,2034,1036,654,2022-07-22,8000000,679,12
680,2037,1037,167,2024-02-06,3000000,680,43
681,2040,1038,637,2024-11-12,2000000,681,25
682,2043,1039,310,2024-10-22,3000000,682,38
683,2044,1040,326,2024-07-28,2200000,683,8
684,2052,1042,682,2024-11-17,3000000,684,23
685,2053,1044,671,2023-12-15,2000000,685,19
686,2056,1045,305,2024-09-14,2000000,686,12
687,2059,1046,96,2024-03-22,4500000,687,28
688,2062,1048,167,2024-08-17,4500000,688,12
689,2065,1049,146,2023-08-31,1500000,689,18
690,2066,1051,130,2023-12-24,2000000,690,36
691,2071,1052,667,2022-11-17,2000000,691,48
692,2073,1053,55,2024-03-08,3000000,692,24
693,2074,1054,5,2024-08-18,2000000,693,40
694,2078,1055,444,2024-04-17,8000000,694,11
695,2082,1056,157,2024-12-19,1500000,695,22
696,2087,1057,719,2023-10-30,8000000,696,28
697,2090,1059,511,2023-07-09,2000000,697,32
698,2091,1060,181,2023-03-19,3000000,698,32
699,2094,1061,224,2023-10-31,3000000,699,31
700,2109,1062,463,2023-05-17,1500000,700,45
701,2110,1063,784,2024-09-01,2200000,701,32
702,2115,1065,385,2024-07-01,8000000,702,37
703,2122,1067,355,2023-05-04,2000000,703,28
704,2123,1068,314,2024-12-07,2200000,704,27
705,2127,1070,55,2023-06-02,2000000,705,5
706,2129,1071,194,2023-08-20,2200000,706,6
707,2136,1072,159,2024-05-11,8000000,707,42
708,2141,1073,64,2024-03-24,8000000,708,22
709,2143,1074,204,2024-08-20,1500000,709,13
710,2144,1077,486,2024-05-23,2200000,710,49
711,2145,1078,759,2024-03-18,1500000,711,10
712,2147,1081,55,2024-02-03,2000000,712,23
713,2153,1082,653,2024-03-03,2000000,713,26
714,2157,1083,764,2023-11-09,4500000,714,50
715,2158,1084,566,2024-08-02,3000000,715,35
716,2166,1086,554,2024-01-09,3000000,716,35
717,2175,1087,571,2023-07-20,8000000,717,31
718,2176,1088,384,2024-07-03,1500000,718,6
719,2181,1090,144,2023-09-23,8000000,719,49
720,2184,1091,244,2024-10-04,2200000,720,30
721,2186,1092,503,2023-06-14,3000000,721,11
722,2188,1094,381,2023-12-03,4500000,722,24
723,2190,1095,563,2024-02-12,8000000,723,28
724,2196,1097,152,2024-09-03,4500000,724,20
725,2201,1100,91,2024-06-13,4500000,725,36
726,2204,1101,581,2023-05-01,1500000,726,39
727,2207,1102,482,2024-02-05,2200000,727,8
728,2210,1104,578,2024-09-26,2000000,728,28
729,2211,1105,410,2024-03-31,4500000,729,7
730,2212,1106,433,2024-12-20,3000000,730,5
731,2213,1107,394,2023-11-26,4500000,731,16
732,2222,1108,516,2024-09-25,2200000,732,23
733,2223,1112,53,2023-04-06,2000000,733,46
734,2227,1113,122,2024-03-22,8000000,734,13
735,2228,1115,697,2024-10-29,1500000,735,7
736,2230,1116,628,2024-12-30,3000000,736,8
737,2233,1118,591,2024-07-01,1500000,737,10
738,2241,1119,212,2023-12-30,4500000,738,25
739,2243,1121,248,2024-12-02,8000000,739,49
740,2244,1123,386,2023-08-12,4500000,740,20
741,2246,1125,78,2024-12-01,8000000,741,22
742,2252,1126,245,2024-04-17,4500000,742,13
743,2256,1127,697,2024-07-20,1500000,743,18
744,2257,1129,522,2024-09-09,8000000,744,45
745,2260,1130,90,2024-12-02,2200000,745,36
746,2264,1135,538,2024-07-16,2200000,746,24
747,2265,1136,375,2023-10-13,8000000,747,20
748,2268,1137,532,2024-05-07,2200000,748,15
749,2272,1138,253,2023-08-06,2200000,749,18
750,2278,1139,96,2024-05-06,1500000,750,26
751,2282,1140,134,2023-11-04,3000000,751,49
752,2294,1141,57,2023-12-23,3000000,752,30
753,2299,1142,258,2024-08-21,8000000,753,18
754,2300,1143,245,2024-08-07,1500000,754,35
755,2303,1145,712,2023-10-06,4500000,755,31
756,2311,1146,360,2024-08-12,1500000,756,41
757,2315,1147,334,2023-06-28,2000000,757,20
758,2317,1149,393,2024-05-05,8000000,758,37
759,2321,1150,285,2024-06-13,8000000,759,45
760,2324,1152,316,2024-01-21,1500000,760,23
761,2325,1153,62,2024-03-18,2000000,761,24
762,2326,1154,710,2024-09-15,1500000,762,36
763,2328,1155,722,2022-10-26,1500000,763,22
764,2329,1157,79,2024-06-28,1500000,764,42
765,2330,1158,601,2023-06-07,3000000,765,28
766,2334,1162,714,2024-05-06,2000000,766,10
767,2336,1164,72,2024-04-03,2200000,767,13
768,2340,1165,405,2023-09-07,1500000,768,50
769,2342,1166,88,2024-01-28,4500000,769,40
770,2344,1168,159,2024-10-08,2000000,770,25
771,2345,1169,764,2024-03-24,3000000,771,13
772,2348,1170,611,2023-03-11,8000000,772,15
773,2350,1171,602,2024-08-19,1500000,773,40
774,2352,1173,36,2024-04-27,2000000,774,33
775,2355,1175,681,2024-03-21,8000000,775,41
776,2359,1176,588,2024-10-24,2000000,776,17
777,2360,1177,208,2023-11-16,2200000,777,37
778,2361,1178,496,2023-03-29,1500000,778,24
779,2362,1180,130,2024-07-15,4500000,779,43
780,2366,1181,50,2023-01-02,2200000,780,31
781,2367,1182,791,2024-10-28,3000000,781,7
782,2369,1183,265,2024-09-09,4500000,782,35
783,2371,1184,20,2024-09-29,2000000,783,34
784,2376,1186,536,2024-08-21,4500000,784,10
785,2381,1187,358,2024-12-19,4500000,785,17
786,2382,1189,324,2023-10-30,3000000,786,19
787,2385,1190,258,2023-03-21,2200000,787,20
788,2389,1192,466,2022-12-24,2200000,788,5
789,2390,1193,610,2024-01-30,3000000,789,22
790,2392,1194,452,2023-04-28,4500000,790,25
791,2395,1196,566,2022-08-16,2000000,791,1
792,2400,1199,504,2023-08-27,2000000,792,26
793,2401,1201,266,2022-06-27,3000000,793,44
794,2402,1202,767,2024-04-14,4500000,794,11
795,2403,1205,260,2024-11-10,8000000,795,42
796,2404,1206,723,2023-12-29,2200000,796,22
797,2405,1207,297,2024-01-07,4500000,797,35
798,2414,1208,121,2023-11-10,4500000,798,33
799,2415,1209,314,2024-02-08,3000000,799,41
800,2418,1210,231,2024-11-06,2200000,800,12
801,2419,1211,395,2024-07-08,2000000,801,22
802,2420,1212,666,2023-12-31,4500000,802,2
803,2423,1213,250,2024-11-24,4500000,803,17
804,2424,1215,626,2023-06-04,3000000,804,41
805,2425,1216,299,2024-08-18,2000000,805,25
806,2426,1218,168,2024-01-16,1500000,806,23
807,2428,1219,411,2024-04-25,2000000,807,12
808,2429,1220,36,2024-07-15,2200000,808,16
809,2430,1222,18,2023-11-11,1500000,809,45
810,2432,1223,719,2024-01-27,2000000,810,8
811,2434,1226,278,2024-02-01,8000000,811,4
812,2440,1229,126,2024-07-10,3000000,812,30
813,2442,1230,752,2024-04-10,1500000,813,40
814,2451,1231,76,2023-11-15,4500000,814,50
815,2453,1234,114,2023-06-05,4500000,815,41
816,2455,1235,22,2022-11-23,4500000,816,35
817,2458,1236,54,2023-10-24,2000000,817,14
818,2462,1237,201,2024-06-02,1500000,818,13
819,2478,1239,50,2024-12-13,2000000,819,36
820,2481,1241,539,2023-09-28,1500000,820,30
821,2482,1242,3,2023-11-29,2200000,821,14
822,2486,1243,682,2023-12-26,2000000,822,21
823,2489,1244,331,2023-11-17,1500000,823,47
824,2493,1245,338,2024-05-22,2000000,824,31
825,2495,1246,556,2023-11-16,3000000,825,42
826,2499,1247,46,2024-12-03,2200000,826,38
827,2504,1248,55,2024-02-13,2200000,827,49
828,2505,1255,583,2023-12-23,3000000,828,38
829,2508,1256,107,2023-07-04,3000000,829,49
830,2510,1258,587,2023-11-25,4500000,830,49
831,2513,1259,311,2024-01-23,2200000,831,26
832,2514,1261,282,2024-05-15,8000000,832,44
833,2519,1262,666,2024-06-13,4500000,833,13
834,2525,1263,678,2024-09-07,4500000,834,42
835,2528,1264,531,2023-02-24,8000000,835,45
836,2531,1265,769,2022-11-13,2200000,836,31
837,2539,1267,59,2023-10-18,2000000,837,30
838,2543,1268,602,2024-08-22,8000000,838,39
839,2544,1269,355,2023-12-25,3000000,839,18
840,2546,1270,501,2024-10-03,2200000,840,38
841,2550,1271,533,2024-05-13,1500000,841,25
842,2551,1274,150,2024-06-03,3000000,842,42
843,2554,1275,187,2023-12-18,2200000,843,43
844,2556,1278,709,2024-10-25,2000000,844,16
845,2564,1279,605,2024-02-13,3000000,845,46
846,2566,1280,34,2024-05-17,3000000,846,41
847,2574,1282,113,2023-01-27,2000000,847,22
848,2577,1284,232,2023-12-17,2000000,848,30
849,2578,1285,310,2024-06-07,2200000,849,2
850,2582,1288,386,2024-12-16,8000000,850,43
851,2586,1289,343,2024-11-11,8000000,851,23
852,2591,1290,392,2024-08-30,2000000,852,37
853,2595,1291,788,2023-06-25,3000000,853,9
854,2597,1294,486,2024-05-16,4500000,854,30
855,2600,1297,785,2024-04-06,1500000,855,42
856,2601,1298,309,2022-08-24,2000000,856,13
857,2604,1299,703,2024-02-22,8000000,857,17
858,2610,1301,328,2024-01-12,2000000,858,25
859,2611,1302,176,2024-08-26,1500000,859,2
860,2613,1303,411,2024-03-01,8000000,860,19
861,2614,1305,147,2023-07-19,2200000,861,6
862,2615,1306,341,2024-06-05,1500000,862,13
863,2616,1308,108,2024-12-09,4500000,863,37
864,2618,1309,109,2024-11-13,1500000,864,1
865,2620,1310,127,2024-11-16,4500000,865,18
866,2621,1311,734,2024-04-14,4500000,866,46
867,2627,1317,227,2024-04-26,1500000,867,47
868,2628,1318,230,2024-10-03,2200000,868,9
869,2631,1319,301,2024-06-02,2200000,869,44
870,2633,1321,542,2024-12-30,4500000,870,23
871,2635,1322,545,2024-08-05,2200000,871,28
872,2637,1323,96,2023-12-13,1500000,872,24
873,2639,1324,234,2023-08-28,3000000,873,38
874,2641,1325,274,2024-10-25,2000000,874,36
875,2644,1326,313,2023-12-14,1500000,875,15
876,2645,1327,798,2024-01-15,2200000,876,9
877,2646,1328,439,2024-05-13,3000000,877,25
878,2650,1329,249,2024-11-08,2200000,878,9
879,2654,1331,203,2024-06-13,4500000,879,3
880,2655,1332,231,2023-12-05,4500000,880,2
881,2657,1333,561,2024-08-09,1500000,881,26
882,2658,1334,357,2023-06-04,1500000,882,10
883,2661,1335,137,2024-02-16,4500000,883,12
884,2662,1338,228,2024-10-22,1500000,884,30
885,2664,1339,203,2024-10-01,4500000,885,20
886,2665,1343,342,2023-10-11,8000000,886,1
887,2668,1344,541,2023-02-24,2000000,887,21
888,2669,1346,347,2023-08-27,3000000,888,11
889,2671,1350,184,2024-06-28,4500000,889,34
890,2678,1352,85,2024-07-20,2000000,890,50
891,2686,1353,729,2023-06-19,2200000,891,48
892,2690,1354,66,2024-12-27,2200000,892,28
893,2696,1356,667,2023-11-01,2200000,893,37
894,2697,1357,80,2024-08-12,1500000,894,47
895,2698,1361,99,2023-07-09,4500000,895,13
896,2699,1362,795,2024-10-05,2000000,896,18
897,2702,1363,517,2024-11-23,2000000,897,1
898,2704,1364,324,2024-08-17,2200000,898,17
899,2706,1365,28,2022-11-06,3000000,899,46
900,2707,1366,65,2024-07-23,2000000,900,26
901,2709,1367,781,2023-01-10,2200000,901,6
902,2714,1368,223,2024-09-29,3000000,902,41
903,2715,1370,743,2022-05-22,4500000,903,1
904,2718,1373,325,2024-11-13,3000000,904,42
905,2719,1374,416,2024-08-06,4500000,905,25
906,2721,1378,505,2024-05-08,1500000,906,14
907,2724,1379,690,2023-08-02,4500000,907,14
908,2726,1380,306,2022-11-26,1500000,908,6
909,2727,1381,791,2024-07-05,1500000,909,27
910,2729,1382,708,2024-03-09,3000000,910,35
911,2731,1384,334,2024-03-22,4500000,911,44
912,2734,1385,334,2024-05-15,4500000,912,23
913,2736,1388,391,2024-06-24,2000000,913,22
914,2740,1389,232,2023-10-30,4500000,914,16
915,2744,1391,90,2022-06-12,2000000,915,41
916,2745,1393,327,2023-01-11,4500000,916,24
917,2752,1394,505,2024-06-20,2000000,917,1
918,2756,1395,58,2023-01-20,1500000,918,50
919,2758,1400,190,2023-10-17,8000000,919,25
920,2761,1402,430,2023-11-13,8000000,920,39
921,2766,1403,566,2024-01-05,4500000,921,26
922,2768,1406,96,2024-04-23,2200000,922,30
923,2773,1407,188,2024-10-31,1500000,923,41
924,2777,1408,109,2023-12-06,2200000,924,35
925,2778,1409,619,2024-09-09,3000000,925,48
926,2782,1411,112,2024-08-28,3000000,926,14
927,2788,1412,790,2022-09-13,2000000,927,43
928,2798,1413,477,2024-02-20,4500000,928,36
929,2801,1414,559,2024-12-17,3000000,929,31
930,2806,1415,383,2024-08-04,2200000,930,26
931,2808,1417,177,2024-08-07,3000000,931,14
932,2809,1418,513,2024-03-09,2000000,932,37
933,2810,1420,504,2024-10-14,2000000,933,6
934,2811,1421,198,2023-11-19,1500000,934,22
935,2812,1422,567,2023-01-05,2000000,935,14
936,2813,1423,520,2024-12-19,8000000,936,19
937,2815,1424,84,2023-10-23,3000000,937,36
938,2818,1429,272,2024-10-07,4500000,938,35
939,2820,1431,136,2023-05-13,2200000,939,38
940,2821,1432,268,2024-01-06,3000000,940,23
941,2824,1433,732,2023-10-31,3000000,941,33
942,2825,1434,759,2024-05-23,3000000,942,17
943,2827,1435,186,2024-01-24,4500000,943,17
944,2831,1436,541,2023-02-14,3000000,944,18
945,2833,1438,23,2022-12-05,3000000,945,19
946,2838,1439,576,2024-12-16,3000000,946,38
947,2839,1440,734,2024-07-12,2200000,947,3
948,2840,1442,101,2023-12-12,4500000,948,30
949,2842,1443,492,2022-07-08,8000000,949,49
950,2843,1445,671,2023-08-22,8000000,950,1
951,2844,1446,722,2024-03-15,1500000,951,4
952,2854,1449,723,2024-10-26,8000000,952,9
953,2859,1451,346,2024-11-17,2200000,953,21
954,2861,1452,648,2023-07-30,1500000,954,8
955,2862,1453,493,2024-12-26,4500000,955,30
956,2876,1455,55,2024-10-10,1500000,956,2
957,2877,1456,524,2024-11-13,2200000,957,48
958,2880,1458,368,2024-11-27,4500000,958,22
959,2881,1459,749,2024-02-19,3000000,959,39
960,2886,1460,617,2024-09-23,1500000,960,24
961,2887,1461,201,2024-11-23,3000000,961,28
962,2888,1462,513,2022-07-22,8000000,962,38
963,2891,1465,752,2024-11-02,1500000,963,40
964,2892,1468,563,2022-12-12,4500000,964,33
965,2894,1469,444,2024-02-20,2200000,965,46
966,2896,1470,82,2022-03-27,2000000,966,29
967,2898,1471,231,2024-06-10,1500000,967,49
968,2900,1472,795,2023-12-18,8000000,968,23
969,2905,1474,666,2024-07-06,8000000,969,34
970,2911,1475,698,2023-02-02,4500000,970,9
971,2912,1476,422,2024-02-23,4500000,971,15
972,2913,1479,762,2024-03-09,1500000,972,49
973,2920,1481,386,2024-01-09,2200000,973,7
974,2942,1482,32,2024-07-22,2200000,974,21
975,2944,1483,374,2024-03-26,3000000,975,9
976,2947,1484,291,2023-11-03,2000000,976,16
977,2948,1486,91,2024-03-10,1500000,977,7
978,2950,1487,668,2023-09-30,2200000,978,41
979,2951,1488,355,2023-03-04,3000000,979,12
980,2954,1489,332,2024-03-29,2000000,980,47
981,2955,1490,779,2023-11-23,2200000,981,27
982,2956,1491,7,2024-10-09,8000000,982,25
983,2957,1494,761,2022-10-15,4500000,983,39
984,2958,1495,60,2024-12-21,4500000,984,1
985,2960,1496,268,2024-02-05,3000000,985,6
986,2965,1497,530,2023-07-05,8000000,986,7
987,2967,1498,345,2024-01-09,8000000,987,4
988,2968,1499,236,2023-06-24,4500000,988,2
989,2974,1500,593,2024-11-01,2000000,989,37
990,2976,1503,363,2022-10-09,3000000,990,23
991,2984,1507,500,2024-05-26,8000000,991,6
992,2985,1511,172,2024-02-13,1500000,992,19
993,2987,1512,209,2022-11-06,2200000,993,49
994,2991,1513,619,2024-06-25,2200000,994,6
995,2993,1516,407,2024-03-23,4500000,995,42
996,2995,1517,604,2023-10-01,2200000,996,2
997,2996,1518,13,2023-01-15,3000000,997,32
998,3003,1519,201,2023-11-17,1500000,998,46
999,3006,1520,335,2023-09-11,2200000,999,42
1000,3008,1526,17,2023-08-30,4500000,1000,22
1001,3011,1527,157,2024-01-23,2000000,1001,37
1002,3013,1528,399,2024-08-16,8000000,1002,14
1003,3015,1529,649,2022-12-01,2000000,1003,49
1004,3019,1530,696,2024-02-18,3000000,1004,48
1005,3023,1531,96,2023-11-15,8000000,1005,16
1006,3024,1532,586,2022-08-16,8000000,1006,24
1007,3029,1533,595,2024-06-25,3000000,1007,8
1008,3030,1534,380,2024-10-08,8000000,1008,39
1009,3031,1535,132,2024-03-10,2200000,1009,48
1010,3032,1536,53,2023-10-15,8000000,1010,5
1011,3034,1537,503,2024-01-12,2000000,1011,31
1012,3040,1538,112,2024-09-15,3000000,1012,43
1013,3041,1539,346,2024-09-06,8000000,1013,10
1014,3044,1540,334,2024-10-03,3000000,1014,33
1015,3046,1542,455,2023-12-16,8000000,1015,29
1016,3050,1543,532,2023-03-17,4500000,1016,15
1017,3053,1545,241,2023-05-01,2200000,1017,22
1018,3054,1548,237,2023-11-19,2200000,1018,14
1019,3055,1549,631,2024-05-12,4500000,1019,9
1020,3058,1551,643,2023-07-08,3000000,1020,12
1021,3063,1552,314,2024-01-06,1500000,1021,27
1022,3065,1555,285,2023-12-15,4500000,1022,17
1023,3066,1556,552,2024-05-22,2200000,1023,27
1024,3068,1557,572,2024-11-07,3000000,1024,36
1025,3069,1561,425,2024-09-02,1500000,1025,28
1026,3072,1563,283,2023-02-28,8000000,1026,39
1027,3076,1564,114,2023-03-30,1500000,1027,48
1028,3078,1566,637,2024-07-08,1500000,1028,25
1029,3082,1568,699,2024-05-29,8000000,1029,33
1030,3085,1570,280,2024-07-26,3000000,1030,7
1031,3090,1571,223,2023-03-19,3000000,1031,10
1032,3091,1573,386,2024-03-30,3000000,1032,34
1033,3092,1574,600,2022-10-11,1500000,1033,19
1034,3093,1576,132,2024-10-26,2000000,1034,30
1035,3094,1577,700,2024-09-27,2200000,1035,44
1036,3096,1578,557,2024-07-25,2000000,1036,26
1037,3104,1580,233,2024-02-12,2200000,1037,6
1038,3106,1581,788,2024-07-15,2200000,1038,40
1039,3108,1582,319,2024-08-01,1500000,1039,31
1040,3112,1584,388,2023-12-27,1500000,1040,9
1041,3113,1586,650,2023-10-08,2000000,1041,49
1042,3116,1587,385,2024-02-05,4500000,1042,31
1043,3119,1588,24,2024-09-28,3000000,1043,14
1044,3125,1589,693,2024-08-18,2200000,1044,37
1045,3130,1591,271,2023-10-07,2000000,1045,40
1046,3138,1592,245,2023-06-02,4500000,1046,35
1047,3139,1593,565,2023-10-09,2000000,1047,6
1048,3140,1597,131,2024-11-12,8000000,1048,37
1049,3142,1598,287,2024-01-30,3000000,1049,26
1050,3146,1599,708,2023-09-19,2200000,1050,28
1051,3149,1600,650,2024-02-25,3000000,1051,41
1052,3150,1601,19,2023-07-18,2000000,1052,17
1053,3151,1602,213,2023-12-04,1500000,1053,32
1054,3152,1603,25,2024-04-17,4500000,1054,47
1055,3154,1604,770,2024-04-11,8000000,1055,13
1056,3158,1605,641,2024-07-06,8000000,1056,41
