property_id,property_name,type_id,location_id,source_id,agent_id,size_sqft,size_sqm,bedrooms,maid_rooms,bathrooms,price,available_from,payment_method,down_payment,status,listed_date,sold_date,city,region,country,Latitude,Longitude
10663,Townhouse in Giza,2,6,3,420,1614.58,150,2,0,3,20000000,6/22/2023,Mortgage,643042.14,Sold,8/6/2023,5/8/2024,Cairo,Madinaty,Egypt,,
14117,Chalet in Giza,1,4,1,296,1291.67,120,2,0,2,3000000,9/9/2024,Installment,704211.16,Sold,10/21/2023,5/8/2024,Cairo,New Cairo,Egypt,,
14315,Townhouse in Matrouh,2,4,1,409,1722.22,160,3,1,4,1500000,11/10/2024,Installment,177660.5,Sold,5/4/2023,5/8/2024,Cairo,New Cairo,Egypt,,
14507,Apartment in Matrouh,4,6,2,385,1291.67,120,2,1,2,8000000,2/6/2023,Installment,1541924.84,Sold,2/6/2022,5/8/2024,Cairo,Madinaty,Egypt,,
2748,Apartment in Matrouh,3,6,3,110,1291.67,120,2,1,4,9160450,4/2/2024,Installment,558341.21,Sold,12/19/2022,5/9/2024,Cairo,Madinaty,Egypt,,
5892,Villa in Cairo,2,3,3,598,3229.17,300,2,1,3,32000000,5/14/2024,Installment,1109141.24,Sold,7/1/2023,5/9/2024,Cairo,New Capital,Egypt,,
6212,Townhouse in Matrouh,2,3,2,286,1614.58,150,2,0,1,32000000,4/18/2023,Installment,1309051.86,Sold,9/23/2023,5/9/2024,Cairo,New Capital,Egypt,,
9181,Villa in Cairo,3,4,1,302,3229.17,300,5,0,3,3500000,2/28/2023,Mortgage,2202550.48,Sold,9/30/2023,5/9/2024,Cairo,New Cairo,Egypt,,
13967,Villa in Giza,3,6,1,185,1722.22,160,3,0,1,8000000,5/27/2024,Mortgage,2173678.09,Sold,5/10/2022,5/9/2024,Cairo,Madinaty,Egypt,,
3184,Townhouse in Giza,2,6,1,396,2368.06,220,2,0,1,33000000,1/22/2023,Cash,2200000,Sold,8/26/2023,5/10/2024,Cairo,Madinaty,Egypt,,
3286,Villa in Cairo,4,6,2,196,1076.39,100,2,1,3,23000000,4/6/2023,Mortgage,246395.94,Sold,7/25/2023,5/10/2024,Cairo,Madinaty,Egypt,,
4300,Villa in Giza,3,3,1,664,1722.22,160,3,0,2,29000000,2/26/2024,Cash,4500000,Sold,2/3/2022,5/10/2024,Cairo,New Capital,Egypt,,
6654,Townhouse in Cairo,1,3,3,660,1076.39,100,2,0,2,11418500,8/6/2024,Mortgage,184669.29,Sold,12/16/2022,5/10/2024,Cairo,New Capital,Egypt,,
10997,Villa in Giza,4,4,1,553,1614.58,150,3,0,3,2700000,2/20/2024,Installment,892490.69,Sold,9/5/2022,5/10/2024,Cairo,New Cairo,Egypt,,
11634,Apartment in Giza,4,3,1,331,1722.22,160,2,0,4,4700000,1/7/2023,Cash,8000000,Sold,7/13/2022,5/10/2024,Cairo,New Capital,Egypt,,
11787,Townhouse in Cairo,2,3,2,424,1291.67,120,3,1,1,8200000,3/14/2023,Cash,2000000,Sold,9/6/2022,5/10/2024,Cairo,New Capital,Egypt,,
163,Villa in Cairo,2,4,2,521,1614.58,150,3,1,3,3500000,9/24/2024,Cash,1500000,Sold,2/25/2023,5/11/2024,Cairo,New Cairo,Egypt,,
525,Chalet in Cairo,3,4,3,180,1722.22,160,3,1,1,2950000,2/19/2024,Installment,845307.33,Sold,5/14/2023,5/11/2024,Cairo,New Cairo,Egypt,,
1917,Townhouse in Cairo,4,3,2,551,2368.06,220,2,0,1,25000000,9/21/2024,Cash,2200000,Sold,7/20/2022,5/11/2024,Cairo,New Capital,Egypt,,
3247,Apartment in Cairo,3,3,1,615,1614.58,150,2,1,2,6500000,2/3/2024,Mortgage,2141605.15,Sold,5/4/2022,5/11/2024,Cairo,New Capital,Egypt,,
7393,Apartment in Giza,1,3,3,632,1076.39,100,2,0,4,4995000,10/9/2023,Mortgage,249085.22,Sold,4/30/2023,5/11/2024,Cairo,New Capital,Egypt,,
10022,Chalet in Matrouh,1,3,1,344,1722.22,160,3,1,2,35806000,1/24/2024,Mortgage,318470.4,Sold,6/19/2023,5/11/2024,Cairo,New Capital,Egypt,,
2269,Villa in Giza,1,3,2,555,1076.39,100,3,0,3,6500000,11/14/2024,Cash,3000000,Sold,8/21/2023,5/12/2024,Cairo,New Capital,Egypt,,
2431,Apartment in Giza,4,6,1,492,1614.58,150,2,0,2,3042000,9/30/2023,Mortgage,235870.04,Sold,1/11/2023,5/12/2024,Cairo,Madinaty,Egypt,,
4212,Chalet in Cairo,2,4,1,382,1076.39,100,3,0,4,20300000,7/31/2023,Cash,2200000,Sold,8/28/2022,5/12/2024,Cairo,New Cairo,Egypt,,
4826,Apartment in Cairo,2,4,2,662,1291.67,120,3,0,3,9200000,8/13/2023,Cash,8000000,Sold,11/22/2023,5/12/2024,Cairo,New Cairo,Egypt,,
6448,Villa in Matrouh,3,4,1,539,3229.17,300,2,0,2,15900000,6/28/2024,Installment,849864.53,Sold,12/11/2023,5/12/2024,Cairo,New Cairo,Egypt,,
6677,Villa in Matrouh,4,6,2,393,2368.06,220,5,0,4,12112000,9/30/2023,Mortgage,1059084.7,Sold,10/7/2022,5/12/2024,Cairo,Madinaty,Egypt,,
7106,Apartment in Giza,4,3,2,538,1722.22,160,2,1,4,8348920,9/12/2024,Installment,1908328.37,Sold,12/4/2023,5/12/2024,Cairo,New Capital,Egypt,,
11706,Apartment in Cairo,2,4,2,364,1076.39,100,2,1,2,7800000,3/27/2024,Installment,778609.27,Sold,2/11/2023,5/12/2024,Cairo,New Cairo,Egypt,,
11739,Townhouse in Giza,1,4,3,528,1722.22,160,3,1,4,4750000,6/14/2023,Cash,2200000,Sold,8/31/2023,5/12/2024,Cairo,New Cairo,Egypt,,
11817,Villa in Giza,2,3,3,723,1722.22,160,3,0,4,15500000,10/22/2024,Mortgage,1649210.58,Sold,8/30/2023,5/12/2024,Cairo,New Capital,Egypt,,
13085,Chalet in Cairo,1,3,2,630,3229.17,300,3,0,2,3000000,1/11/2024,Cash,3000000,Sold,4/9/2022,5/12/2024,Cairo,New Capital,Egypt,,
13095,Townhouse in Giza,4,4,3,18,3229.17,300,2,0,1,2000000,5/14/2024,Installment,274834.49,Sold,7/27/2023,5/12/2024,Cairo,New Cairo,Egypt,,
13232,Townhouse in Cairo,1,6,3,726,2368.06,220,5,0,4,4500000,2/10/2024,Mortgage,594298.71,Sold,7/17/2022,5/12/2024,Cairo,Madinaty,Egypt,,
1271,Apartment in Cairo,2,6,1,375,3229.17,300,2,1,3,5783623,4/16/2023,Mortgage,191803.69,Sold,6/6/2022,5/13/2024,Cairo,Madinaty,Egypt,,
1328,Townhouse in Cairo,2,3,1,417,1722.22,160,2,1,3,2200000,6/27/2024,Installment,439053.41,Sold,10/16/2023,5/13/2024,Cairo,New Capital,Egypt,,
1998,Townhouse in Giza,4,4,3,710,3229.17,300,2,0,1,2552000,7/25/2023,Mortgage,1118786.67,Sold,11/13/2023,5/13/2024,Cairo,New Cairo,Egypt,,
3834,Apartment in Giza,4,3,1,597,2368.06,220,3,1,2,7184386,3/3/2024,Cash,1500000,Sold,10/7/2023,5/13/2024,Cairo,New Capital,Egypt,,
8405,Villa in Cairo,4,3,3,431,2368.06,220,5,1,2,5000000,2/2/2023,Mortgage,1865879.64,Sold,1/4/2023,5/13/2024,Cairo,New Capital,Egypt,,
10470,Townhouse in Cairo,2,3,1,530,1614.58,150,3,0,1,10000000,9/29/2023,Installment,809327.97,Sold,10/29/2023,5/13/2024,Cairo,New Capital,Egypt,,
10682,Villa in Cairo,4,3,1,734,1614.58,150,3,1,3,6500000,3/29/2023,Cash,2200000,Sold,10/22/2023,5/13/2024,Cairo,New Capital,Egypt,,
10765,Apartment in Matrouh,4,3,1,743,1291.67,120,2,0,1,14500000,10/26/2023,Mortgage,364124.62,Sold,3/25/2023,5/13/2024,Cairo,New Capital,Egypt,,
11375,Chalet in Cairo,1,4,3,566,1291.67,120,2,0,1,8500000,8/9/2024,Cash,1500000,Sold,1/26/2022,5/13/2024,Cairo,New Cairo,Egypt,,
11753,Villa in Cairo,3,3,3,639,1722.22,160,3,0,2,5250000,4/3/2023,Mortgage,580804.87,Sold,9/27/2023,5/13/2024,Cairo,New Capital,Egypt,,
12609,Townhouse in Cairo,4,3,2,585,3229.17,300,2,0,2,2000000,4/23/2024,Mortgage,416154.07,Sold,6/20/2023,5/13/2024,Cairo,New Capital,Egypt,,
981,Villa in Cairo,2,3,2,787,1722.22,160,3,0,2,4400000,5/2/2023,Cash,4500000,Sold,11/14/2023,5/14/2024,Cairo,New Capital,Egypt,,
2721,Townhouse in Matrouh,4,3,3,99,1291.67,120,5,1,1,17750000,12/7/2023,Installment,852701.76,Sold,12/30/2023,5/14/2024,Cairo,New Capital,Egypt,,
4566,Villa in Cairo,2,6,1,151,1291.67,120,2,0,4,8900000,9/23/2024,Cash,2000000,Sold,5/21/2023,5/14/2024,Cairo,Madinaty,Egypt,,
4952,Villa in Cairo,4,3,1,412,1614.58,150,3,1,2,20000000,7/17/2024,Mortgage,515763.37,Sold,5/25/2023,5/14/2024,Cairo,New Capital,Egypt,,
5200,Chalet in Cairo,3,6,2,193,1076.39,100,3,0,4,700000,12/18/2024,Cash,2000000,Sold,6/17/2023,5/14/2024,Cairo,Madinaty,Egypt,,
7140,Villa in Cairo,1,4,1,600,1291.67,120,2,0,2,12300000,12/23/2024,Installment,1954076.21,Sold,9/7/2023,5/14/2024,Cairo,New Cairo,Egypt,,
972,Villa in Giza,3,4,2,682,1076.39,100,3,0,2,8874000,11/14/2024,Cash,1500000,Sold,11/28/2023,5/15/2024,Cairo,New Cairo,Egypt,,
4242,Villa in Cairo,3,6,3,729,2368.06,220,3,1,2,4020000,1/3/2023,Cash,2000000,Sold,8/7/2023,5/15/2024,Cairo,Madinaty,Egypt,,
5557,Townhouse in Giza,2,4,3,726,1722.22,160,3,1,1,8000000,5/28/2023,Installment,1206124.24,Sold,5/25/2022,5/15/2024,Cairo,New Cairo,Egypt,,
6319,Chalet in Cairo,3,6,3,113,1722.22,160,3,0,2,3911417,2/21/2023,Mortgage,942874.91,Sold,10/18/2022,5/15/2024,Cairo,Madinaty,Egypt,,
7614,Chalet in Giza,3,6,2,262,1722.22,160,3,0,2,4500000,5/18/2023,Cash,3000000,Sold,8/20/2023,5/15/2024,Cairo,Madinaty,Egypt,,
8742,Villa in Matrouh,1,3,2,642,1291.67,120,2,0,2,6500000,5/1/2023,Installment,598201.06,Sold,9/19/2023,5/15/2024,Cairo,New Capital,Egypt,,
494,Townhouse in Matrouh,3,6,3,775,2368.06,220,3,0,4,25000000,2/19/2023,Mortgage,875468.75,Sold,10/10/2022,5/16/2024,Cairo,Madinaty,Egypt,,
2048,Chalet in Giza,3,6,3,2,1291.67,120,3,1,2,6050000,4/28/2024,Cash,3000000,Sold,11/25/2023,5/16/2024,Cairo,Madinaty,Egypt,,
3893,Chalet in Giza,4,6,2,696,2368.06,220,3,1,2,8820300,11/19/2023,Mortgage,490157.25,Sold,11/25/2022,5/16/2024,Cairo,Madinaty,Egypt,,
5012,Apartment in Cairo,2,6,1,660,2368.06,220,5,1,1,11600000,12/7/2024,Mortgage,1282870.05,Sold,7/11/2022,5/16/2024,Cairo,Madinaty,Egypt,,
5068,Apartment in Giza,3,6,3,625,1722.22,160,3,0,3,6000000,7/16/2023,Cash,3000000,Sold,6/24/2022,5/16/2024,Cairo,Madinaty,Egypt,,
8777,Villa in Giza,2,3,3,94,1614.58,150,3,0,2,17500000,4/26/2023,Mortgage,642737.29,Sold,9/19/2023,5/16/2024,Cairo,New Capital,Egypt,,
9650,Townhouse in Cairo,3,6,1,664,1722.22,160,3,1,2,32000000,4/30/2023,Cash,3000000,Sold,5/17/2022,5/16/2024,Cairo,Madinaty,Egypt,,
12537,Apartment in Cairo,3,4,2,320,1076.39,100,3,1,2,4500000,2/22/2023,Cash,4500000,Sold,3/29/2022,5/16/2024,Cairo,New Cairo,Egypt,,
989,Apartment in Giza,1,4,2,404,1076.39,100,2,1,3,9777000,8/12/2023,Cash,2200000,Sold,10/4/2022,5/17/2024,Cairo,New Cairo,Egypt,,
5122,Chalet in Cairo,1,6,2,279,3229.17,300,3,0,2,7380000,1/24/2024,Installment,1315205.51,Sold,7/26/2022,5/17/2024,Cairo,Madinaty,Egypt,,
8410,Townhouse in Giza,4,3,2,565,2368.06,220,3,0,4,7200000,1/2/2024,Installment,1113447.82,Sold,4/19/2022,5/17/2024,Cairo,New Capital,Egypt,,
9191,Townhouse in Giza,1,3,3,531,1291.67,120,3,0,4,15000000,10/26/2024,Installment,555105.11,Sold,2/1/2023,5/17/2024,Cairo,New Capital,Egypt,,
11920,Villa in Cairo,4,3,1,61,1076.39,100,3,1,3,11330000,8/22/2024,Mortgage,645801.1,Sold,10/6/2023,5/17/2024,Cairo,New Capital,Egypt,,
142,Townhouse in Cairo,4,3,3,313,1076.39,100,2,0,3,8600000,7/14/2023,Mortgage,1780855.84,Sold,6/23/2023,5/18/2024,Cairo,New Capital,Egypt,,
712,Villa in Giza,3,4,2,34,1614.58,150,3,0,2,14989000,3/23/2024,Cash,4500000,Sold,4/14/2023,5/18/2024,Cairo,New Cairo,Egypt,,
1948,Apartment in Cairo,4,4,1,726,1614.58,150,2,1,4,17000000,2/29/2024,Cash,1500000,Sold,8/19/2022,5/18/2024,Cairo,New Cairo,Egypt,,
3404,Apartment in Cairo,3,4,3,768,1614.58,150,2,0,2,7728000,11/18/2024,Installment,1155923.82,Sold,6/5/2022,5/18/2024,Cairo,New Cairo,Egypt,,
5218,Apartment in Cairo,1,4,3,241,2368.06,220,3,1,3,9000000,3/24/2024,Mortgage,399954.32,Sold,4/2/2023,5/18/2024,Cairo,New Cairo,Egypt,,
5973,Chalet in Giza,2,6,3,131,1076.39,100,2,1,2,39234000,9/27/2023,Cash,3000000,Sold,2/8/2023,5/18/2024,Cairo,Madinaty,Egypt,,
14823,Chalet in Giza,2,4,2,309,1722.22,160,2,1,2,4500000,11/18/2024,Mortgage,1179244.08,Sold,3/22/2023,5/18/2024,Cairo,New Cairo,Egypt,,
2268,Chalet in Cairo,3,6,1,463,1722.22,160,5,0,3,22810000,3/20/2023,Mortgage,874818.49,Sold,11/23/2023,5/19/2024,Cairo,Madinaty,Egypt,,
2472,Townhouse in Matrouh,4,4,3,252,3229.17,300,5,0,2,16730000,4/27/2023,Mortgage,960118.3,Sold,2/27/2023,5/19/2024,Cairo,New Cairo,Egypt,,
4778,Apartment in Cairo,1,4,3,262,1291.67,120,5,0,1,5050000,11/26/2024,Installment,276322.47,Sold,8/18/2022,5/19/2024,Cairo,New Cairo,Egypt,,
5955,Villa in Matrouh,4,6,3,129,1722.22,160,3,0,2,18900000,1/29/2023,Cash,2200000,Sold,11/13/2023,5/19/2024,Cairo,Madinaty,Egypt,,
8920,Villa in Matrouh,2,3,2,225,1722.22,160,3,0,1,2700000,6/15/2023,Mortgage,347381.85,Sold,9/18/2022,5/19/2024,Cairo,New Capital,Egypt,,
10327,Villa in Matrouh,2,6,3,304,1291.67,120,3,1,2,14700000,3/24/2024,Cash,2000000,Sold,3/20/2023,5/19/2024,Cairo,Madinaty,Egypt,,
13855,Apartment in Matrouh,1,4,2,457,1722.22,160,3,0,2,1500000,12/10/2023,Cash,1500000,Sold,4/26/2022,5/19/2024,Cairo,New Cairo,Egypt,,
14374,Townhouse in Cairo,2,4,3,791,1614.58,150,2,1,2,1500000,12/6/2023,Mortgage,170064.1,Sold,6/2/2022,5/19/2024,Cairo,New Cairo,Egypt,,
432,Chalet in Cairo,1,3,1,715,2368.06,220,3,1,2,4800000,3/18/2024,Mortgage,290254.71,Sold,1/2/2023,5/20/2024,Cairo,New Capital,Egypt,,
1853,Apartment in Matrouh,4,6,1,375,2368.06,220,2,1,2,9506000,2/3/2023,Mortgage,275009.04,Sold,3/22/2023,5/20/2024,Cairo,Madinaty,Egypt,,
3251,Villa in Giza,1,3,3,662,1076.39,100,5,1,2,3465000,2/8/2024,Cash,2200000,Sold,10/21/2022,5/20/2024,Cairo,New Capital,Egypt,,
8972,Chalet in Giza,2,4,1,488,1614.58,150,2,1,4,18500000,5/30/2023,Installment,877271.96,Sold,3/9/2023,5/20/2024,Cairo,New Cairo,Egypt,,
9085,Townhouse in Cairo,4,3,3,327,1291.67,120,3,0,3,7500000,3/11/2024,Installment,551471.2,Sold,7/14/2022,5/20/2024,Cairo,New Capital,Egypt,,
10868,Chalet in Cairo,1,4,3,575,1291.67,120,2,0,1,71600000,6/28/2024,Cash,2200000,Sold,10/6/2023,5/20/2024,Cairo,New Cairo,Egypt,,
548,Chalet in Cairo,4,4,1,579,1722.22,160,3,0,4,28000000,1/3/2024,Mortgage,1435562.17,Sold,9/29/2023,5/21/2024,Cairo,New Cairo,Egypt,,
3698,Villa in Cairo,2,4,1,557,1291.67,120,3,0,3,7000000,8/13/2023,Mortgage,221989.66,Sold,12/18/2022,5/21/2024,Cairo,New Cairo,Egypt,,
8749,Villa in Cairo,1,3,1,240,1722.22,160,5,0,2,8400000,4/9/2024,Mortgage,534494.23,Sold,12/1/2022,5/21/2024,Cairo,New Capital,Egypt,,
8838,Villa in Giza,4,3,3,669,2368.06,220,3,0,2,16500000,1/4/2024,Mortgage,799206.21,Sold,7/6/2023,5/21/2024,Cairo,New Capital,Egypt,,
9965,Townhouse in Cairo,2,3,3,237,1722.22,160,3,0,2,7700000,8/15/2024,Mortgage,234119.92,Sold,2/23/2023,5/21/2024,Cairo,New Capital,Egypt,,
11446,Villa in Cairo,1,3,3,252,1614.58,150,5,1,4,60000000,1/19/2023,Cash,2000000,Sold,5/19/2023,5/21/2024,Cairo,New Capital,Egypt,,
11870,Townhouse in Cairo,4,6,3,121,1722.22,160,5,0,3,9300000,12/13/2024,Mortgage,266872.74,Sold,12/13/2023,5/21/2024,Cairo,Madinaty,Egypt,,
13849,Apartment in Cairo,3,4,2,419,1722.22,160,2,0,2,3000000,8/9/2023,Cash,3000000,Sold,10/23/2023,5/21/2024,Cairo,New Cairo,Egypt,,
1556,Townhouse in Matrouh,3,3,3,592,1291.67,120,3,0,1,16800000,6/25/2024,Cash,2200000,Sold,3/22/2023,5/22/2024,Cairo,New Capital,Egypt,,
4350,Chalet in Cairo,1,3,2,560,1614.58,150,5,0,4,3412500,4/20/2024,Installment,1410722.11,Sold,7/7/2023,5/22/2024,Cairo,New Capital,Egypt,,
8153,Townhouse in Matrouh,2,4,3,660,3229.17,300,5,0,1,5300000,10/29/2023,Cash,3000000,Sold,7/28/2023,5/22/2024,Cairo,New Cairo,Egypt,,
9367,Apartment in Cairo,4,4,3,460,1614.58,150,2,0,4,3100000,3/22/2023,Cash,2000000,Sold,5/26/2023,5/22/2024,Cairo,New Cairo,Egypt,,
10221,Townhouse in Matrouh,4,6,1,18,3229.17,300,2,0,2,9200000,4/19/2023,Mortgage,421879.66,Sold,5/7/2022,5/22/2024,Cairo,Madinaty,Egypt,,
731,Villa in Matrouh,3,6,2,14,1291.67,120,2,0,2,21000000,3/27/2023,Installment,552335.97,Sold,6/30/2023,5/23/2024,Cairo,Madinaty,Egypt,,
1077,Townhouse in Matrouh,4,6,2,234,1076.39,100,5,1,2,60000000,9/30/2023,Mortgage,292575.99,Sold,3/6/2022,5/23/2024,Cairo,Madinaty,Egypt,,
1434,Apartment in Cairo,3,4,1,586,1291.67,120,5,1,1,1100000,8/17/2024,Cash,3000000,Sold,6/14/2022,5/23/2024,Cairo,New Cairo,Egypt,,
3441,Villa in Cairo,1,4,2,453,1722.22,160,3,0,3,7500000,3/14/2024,Installment,365721.78,Sold,3/12/2023,5/23/2024,Cairo,New Cairo,Egypt,,
7492,Villa in Giza,2,3,3,39,1722.22,160,5,0,2,22000000,10/24/2023,Installment,452733.3,Sold,6/19/2023,5/23/2024,Cairo,New Capital,Egypt,,
8848,Townhouse in Giza,1,6,1,737,3229.17,300,3,0,2,1370000,7/11/2024,Cash,8000000,Sold,2/6/2022,5/23/2024,Cairo,Madinaty,Egypt,,
10396,Villa in Giza,2,6,3,439,3229.17,300,2,0,1,30000000,12/7/2024,Cash,8000000,Sold,7/1/2023,5/23/2024,Cairo,Madinaty,Egypt,,
14166,Chalet in Giza,1,6,3,440,1614.58,150,3,0,3,2200000,4/6/2023,Installment,339069.04,Sold,5/3/2023,5/23/2024,Cairo,Madinaty,Egypt,,
14375,Chalet in Matrouh,1,4,3,171,1076.39,100,3,0,2,8000000,4/16/2023,Cash,8000000,Sold,8/17/2022,5/23/2024,Cairo,New Cairo,Egypt,,
14540,Villa in Giza,2,4,1,594,2368.06,220,3,1,1,2200000,3/20/2024,Cash,2200000,Sold,10/11/2023,5/23/2024,Cairo,New Cairo,Egypt,,
2018,Chalet in Cairo,2,6,3,659,3229.17,300,5,1,2,16000000,5/26/2023,Mortgage,1422281.94,Sold,9/12/2023,5/24/2024,Cairo,Madinaty,Egypt,,
3227,Townhouse in Cairo,2,6,2,43,1614.58,150,2,0,2,14783247,1/3/2024,Mortgage,865555.49,Sold,10/1/2023,5/24/2024,Cairo,Madinaty,Egypt,,
5342,Townhouse in Matrouh,3,3,2,671,3229.17,300,3,0,3,10700000,6/16/2024,Mortgage,283501.64,Sold,6/19/2023,5/24/2024,Cairo,New Capital,Egypt,,
7550,Chalet in Giza,4,4,2,42,1614.58,150,3,0,2,3995000,7/21/2023,Mortgage,1445563,Sold,6/8/2023,5/24/2024,Cairo,New Cairo,Egypt,,
12268,Townhouse in Giza,4,4,1,706,1076.39,100,3,0,1,2200000,7/13/2024,Mortgage,500270.81,Sold,3/5/2023,5/24/2024,Cairo,New Cairo,Egypt,,
12597,Villa in Cairo,1,6,3,485,1076.39,100,3,0,2,8000000,7/12/2023,Mortgage,1364336.72,Sold,11/17/2022,5/24/2024,Cairo,Madinaty,Egypt,,
13905,Villa in Cairo,4,6,1,35,1614.58,150,2,0,3,2000000,10/5/2024,Cash,2000000,Sold,11/26/2023,5/24/2024,Cairo,Madinaty,Egypt,,
2933,Apartment in Matrouh,4,4,2,750,1291.67,120,2,0,3,4650000,5/10/2023,Mortgage,1320987.06,Sold,5/4/2023,5/25/2024,Cairo,New Cairo,Egypt,,
6064,Villa in Cairo,4,6,1,603,2368.06,220,3,0,1,18927094,4/30/2024,Installment,834221.07,Sold,3/16/2023,5/25/2024,Cairo,Madinaty,Egypt,,
6873,Apartment in Cairo,3,4,2,298,1076.39,100,3,0,3,6741000,2/5/2024,Mortgage,1037536.57,Sold,8/13/2022,5/25/2024,Cairo,New Cairo,Egypt,,
6897,Apartment in Giza,1,3,3,208,1076.39,100,2,1,1,2644000,7/14/2024,Installment,764212.52,Sold,2/15/2022,5/25/2024,Cairo,New Capital,Egypt,,
10749,Townhouse in Giza,1,6,2,685,1722.22,160,3,0,2,24000000,5/8/2024,Installment,261563.46,Sold,7/17/2023,5/25/2024,Cairo,Madinaty,Egypt,,
11653,Villa in Cairo,4,3,3,117,1722.22,160,3,0,2,6500000,10/1/2023,Cash,2200000,Sold,10/21/2023,5/25/2024,Cairo,New Capital,Egypt,,
13032,Villa in Giza,1,6,3,255,1291.67,120,3,1,4,3000000,3/1/2023,Cash,3000000,Sold,2/26/2022,5/25/2024,Cairo,Madinaty,Egypt,,
14674,Chalet in Cairo,3,4,3,789,1614.58,150,2,1,2,1500000,3/28/2023,Cash,1500000,Sold,8/5/2022,5/25/2024,Cairo,New Cairo,Egypt,,
1507,Villa in Matrouh,3,3,2,30,1076.39,100,5,1,1,5100000,11/4/2023,Cash,8000000,Sold,11/27/2023,5/26/2024,Cairo,New Capital,Egypt,,
2152,Townhouse in Matrouh,4,4,1,601,1722.22,160,3,0,2,3800000,2/6/2024,Installment,176126.21,Sold,5/1/2022,5/26/2024,Cairo,New Cairo,Egypt,,
6291,Chalet in Cairo,2,6,3,640,2368.06,220,3,1,2,9000000,10/15/2024,Cash,3000000,Sold,11/8/2023,5/26/2024,Cairo,Madinaty,Egypt,,
6695,Villa in Cairo,3,3,1,709,1722.22,160,5,1,2,7000000,7/9/2024,Installment,461776.48,Sold,1/11/2022,5/26/2024,Cairo,New Capital,Egypt,,
14059,Villa in Giza,4,4,3,255,1076.39,100,3,0,2,2200000,12/18/2023,Cash,2200000,Sold,8/4/2023,5/26/2024,Cairo,New Cairo,Egypt,,
1916,Chalet in Matrouh,1,3,1,79,1614.58,150,3,0,2,70000000,7/15/2023,Mortgage,1186927.46,Sold,9/19/2022,5/27/2024,Cairo,New Capital,Egypt,,
4187,Apartment in Giza,4,3,3,168,2368.06,220,3,0,2,7000000,10/14/2023,Mortgage,347973.76,Sold,10/27/2023,5/27/2024,Cairo,New Capital,Egypt,,
6582,Chalet in Giza,2,3,3,301,1291.67,120,3,0,1,11000000,8/27/2023,Installment,443105.53,Sold,4/30/2023,5/27/2024,Cairo,New Capital,Egypt,,
10618,Apartment in Giza,1,4,2,181,1614.58,150,5,0,2,23100000,12/9/2023,Cash,4500000,Sold,7/25/2022,5/27/2024,Cairo,New Cairo,Egypt,,
11282,Villa in Giza,2,3,1,209,1291.67,120,3,0,2,19000000,9/15/2024,Installment,222723.9,Sold,12/30/2022,5/27/2024,Cairo,New Capital,Egypt,,
12006,Villa in Cairo,2,3,3,364,1291.67,120,3,0,1,5500000,2/13/2024,Cash,8000000,Sold,7/27/2022,5/27/2024,Cairo,New Capital,Egypt,,
12931,Villa in Giza,3,4,1,394,3229.17,300,3,1,1,1500000,2/23/2023,Cash,1500000,Sold,7/17/2022,5/27/2024,Cairo,New Cairo,Egypt,,
14115,Villa in Cairo,3,3,3,188,3229.17,300,3,0,2,8000000,6/25/2023,Mortgage,1057152.45,Sold,3/30/2023,5/27/2024,Cairo,New Capital,Egypt,,
14810,Apartment in Cairo,3,6,2,94,1076.39,100,2,0,2,2000000,4/8/2024,Mortgage,506128.44,Sold,10/8/2023,5/27/2024,Cairo,Madinaty,Egypt,,
5551,Villa in Matrouh,3,6,1,244,2368.06,220,3,1,3,5580000,9/17/2023,Cash,2000000,Sold,10/19/2022,5/28/2024,Cairo,Madinaty,Egypt,,
6818,Townhouse in Matrouh,1,4,3,482,1722.22,160,2,0,2,9479000,4/26/2023,Installment,1793070.13,Sold,3/4/2023,5/28/2024,Cairo,New Cairo,Egypt,,
6876,Apartment in Cairo,2,6,1,159,1722.22,160,3,0,2,10000000,1/5/2024,Cash,2200000,Sold,9/10/2022,5/28/2024,Cairo,Madinaty,Egypt,,
7266,Chalet in Giza,2,6,2,506,2368.06,220,5,0,2,2950000,7/19/2023,Cash,8000000,Sold,12/15/2023,5/28/2024,Cairo,Madinaty,Egypt,,
9490,Chalet in Matrouh,4,6,1,66,3229.17,300,2,0,3,19320000,12/16/2024,Installment,1584576.01,Sold,3/16/2023,5/28/2024,Cairo,Madinaty,Egypt,,
12071,Townhouse in Cairo,4,3,2,349,2368.06,220,3,0,2,25550000,11/11/2023,Installment,236854.68,Sold,12/2/2023,5/28/2024,Cairo,New Capital,Egypt,,
347,Villa in Cairo,4,6,3,447,1722.22,160,2,0,4,12560000,10/15/2024,Cash,8000000,Sold,7/17/2023,5/29/2024,Cairo,Madinaty,Egypt,,
805,Chalet in Cairo,1,3,1,420,3229.17,300,5,0,2,20000000,11/9/2023,Cash,4500000,Sold,10/4/2023,5/29/2024,Cairo,New Capital,Egypt,,
1568,Villa in Cairo,1,6,2,90,1722.22,160,3,0,2,8000000,7/16/2023,Mortgage,1377034.8,Sold,3/29/2022,5/29/2024,Cairo,Madinaty,Egypt,,
1694,Villa in Giza,3,4,1,623,2368.06,220,2,0,2,16000000,5/19/2024,Installment,635868.69,Sold,5/23/2023,5/29/2024,Cairo,New Cairo,Egypt,,
